,words,fdc_id,weight
30745,fuyu,174280,1.5
30746,yardlong,174281,1.5
30747,beans,174281,1.5
30748,seeds,174281,1.5
30749,yardlong,174282,1.5
30750,beans,174282,1.5
30751,seeds,174282,1.5
30752,boiled,174282,1.5
30753,salt,174282,1.5
30754,winged,174283,1.5
30755,beans,174283,1.5
30756,seeds,174283,1.5
30757,lentils,174284,1.5
30758,pink,174284,1.5
30759,red,174284,1.5
30760,beans,174285,1.5
30761,kidney,174285,1.5
30762,red,174285,1.5
30763,seeds,174285,1.5
30764,canned,174285,1.5
30765,drained,174285,1.5
30766,beans,174286,1.5
30767,pinto,174286,1.5
30768,canned,174286,1.5
30769,drained,174286,1.5
30770,veggie,174287,1.5
30771,burgers,174287,1.5
30772,soyburgers,174287,1.5
30773,chickpea,174288,1.5
30774,flour,174288,1.5
30775,besan,174288,1.5
30776,hummus,174289,1.5
30777,commercial,174289,1.5
30778,tofu,174290,1.5
30779,firm,174290,1.5
30780,nigari,174290,1.5
30781,tofu,174291,1.5
30782,hard,174291,1.5
30783,nigari,174291,1.5
30784,mori,174292,1.5
30785,nu,174292,1.5
30786,tofu,174292,1.5
30787,silken,174292,1.5
30788,soft,174292,1.5
30789,soymilk,174293,1.5
30790,chocolate,174293,1.5
30791,unfortified,174293,1.5
30792,peanut,174294,1.5
30793,butter,174294,1.5
30794,smooth,174294,1.5
30795,soymilk,174295,1.5
30796,chocolate,174295,1.5
30797,vitamins,174295,1.5
30798,refried,174296,1.5
30799,beans,174296,1.5
30800,canned,174296,1.5
30801,vegetarian,174296,1.5
30802,vitasoy,174297,1.5
30803,usa,174297,1.5
30804,organic,174297,1.5
30805,nasoya,174297,1.5
30806,super,174297,1.5
30807,firm,174297,1.5
30808,cubed,174297,1.5
30809,tofu,174297,1.5
30810,refried,174298,1.5
30811,beans,174298,1.5
30812,canned,174298,1.5
30813,traditional,174298,1.5
30814,reduced,174298,1.5
30815,soybeans,174299,1.5
30816,seeds,174299,1.5
30817,boiled,174299,1.5
30818,salt,174299,1.5
30819,soybeans,174300,1.5
30820,seeds,174300,1.5
30821,roasted,174300,1.5
30822,salt,174300,1.5
30823,soy,174301,1.5
30824,protein,174301,1.5
30825,concentrate,174301,1.5
30826,produced,174301,1.5
30827,acid,174301,1.5
30828,wash,174301,1.5
30829,soy,174302,1.5
30830,protein,174302,1.5
30831,isolate,174302,1.5
30832,potassium,174302,1.5
30833,tofu,174303,1.5
30834,dried,174303,1.5
30835,koyadofu,174303,1.5
30836,sulfate,174303,1.5
30837,tofu,174304,1.5
30838,fried,174304,1.5
30839,sulfate,174304,1.5
30840,tofu,174305,1.5
30841,salted,174305,1.5
30842,fermented,174305,1.5
30843,fuyu,174305,1.5
30844,sulfate,174305,1.5
30845,yardlong,174306,1.5
30846,beans,174306,1.5
30847,seeds,174306,1.5
30848,boiled,174306,1.5
30849,salt,174306,1.5
30850,lamb,174307,1.5
30851,fat,174307,1.5
30852,lamb,174308,1.5
30853,fat,174308,1.5
30854,lamb,174309,1.5
30855,fat,174309,1.5
30856,fat,174309,1.5
30857,lamb,174310,1.5
30858,fat,174310,1.5
30859,fat,174310,1.5
30860,lamb,174311,1.5
30861,leg,174311,1.5
30862,shank,174311,1.5
30863,sirloin,174311,1.5
30864,fat,174311,1.5
30865,fat,174311,1.5
30866,lamb,174312,1.5
30867,leg,174312,1.5
30868,shank,174312,1.5
30869,sirloin,174312,1.5
30870,fat,174312,1.5
30871,fat,174312,1.5
30872,roasted,174312,1.5
30873,lamb,174313,1.5
30874,leg,174313,1.5
30875,shank,174313,1.5
30876,sirloin,174313,1.5
30877,fat,174313,1.5
30878,lamb,174314,1.5
30879,leg,174314,1.5
30880,shank,174314,1.5
30881,sirloin,174314,1.5
30882,fat,174314,1.5
30883,roasted,174314,1.5
30884,lamb,174315,1.5
30885,leg,174315,1.5
30886,shank,174315,1.5
30887,half,174315,1.5
30888,fat,174315,1.5
30889,fat,174315,1.5
30890,lamb,174316,1.5
30891,leg,174316,1.5
30892,sirloin,174316,1.5
30893,half,174316,1.5
30894,fat,174316,1.5
30895,fat,174316,1.5
30896,roasted,174316,1.5
30897,lamb,174317,1.5
30898,leg,174317,1.5
30899,sirloin,174317,1.5
30900,half,174317,1.5
30901,fat,174317,1.5
30902,lamb,174318,1.5
30903,leg,174318,1.5
30904,sirloin,174318,1.5
30905,half,174318,1.5
30906,fat,174318,1.5
30907,roasted,174318,1.5
30908,lamb,174319,1.5
30909,loin,174319,1.5
30910,fat,174319,1.5
30911,fat,174319,1.5
30912,lamb,174320,1.5
30913,loin,174320,1.5
30914,fat,174320,1.5
30915,roasted,174320,1.5
30916,lamb,174321,1.5
30917,rib,174321,1.5
30918,fat,174321,1.5
30919,fat,174321,1.5
30920,lamb,174322,1.5
30921,rib,174322,1.5
30922,fat,174322,1.5
30923,fat,174322,1.5
30924,broiled,174322,1.5
30925,lamb,174323,1.5
30926,rib,174323,1.5
30927,fat,174323,1.5
30928,fat,174323,1.5
30929,roasted,174323,1.5
30930,lamb,174324,1.5
30931,shoulder,174324,1.5
30932,arm,174324,1.5
30933,fat,174324,1.5
30934,fat,174324,1.5
30935,broiled,174324,1.5
30936,lamb,174325,1.5
30937,shoulder,174325,1.5
30938,arm,174325,1.5
30939,fat,174325,1.5
30940,fat,174325,1.5
30941,roasted,174325,1.5
30942,lamb,174326,1.5
30943,shoulder,174326,1.5
30944,arm,174326,1.5
30945,fat,174326,1.5
30946,lamb,174327,1.5
30947,shoulder,174327,1.5
30948,arm,174327,1.5
30949,fat,174327,1.5
30950,braised,174327,1.5
30951,lamb,174328,1.5
30952,shoulder,174328,1.5
30953,arm,174328,1.5
30954,fat,174328,1.5
30955,fat,174328,1.5
30956,broiled,174328,1.5
30957,lamb,174329,1.5
30958,shoulder,174329,1.5
30959,arm,174329,1.5
30960,fat,174329,1.5
30961,fat,174329,1.5
30962,roasted,174329,1.5
30963,lamb,174330,1.5
30964,shoulder,174330,1.5
30965,arm,174330,1.5
30966,fat,174330,1.5
30967,lamb,174331,1.5
30968,shoulder,174331,1.5
30969,arm,174331,1.5
30970,fat,174331,1.5
30971,braised,174331,1.5
30972,lamb,174332,1.5
30973,shoulder,174332,1.5
30974,fat,174332,1.5
30975,fat,174332,1.5
30976,broiled,174332,1.5
30977,lamb,174333,1.5
30978,shoulder,174333,1.5
30979,fat,174333,1.5
30980,fat,174333,1.5
30981,roasted,174333,1.5
30982,lamb,174334,1.5
30983,shoulder,174334,1.5
30984,fat,174334,1.5
30985,lamb,174335,1.5
30986,shoulder,174335,1.5
30987,fat,174335,1.5
30988,braised,174335,1.5
30989,lamb,174336,1.5
30990,fat,174336,1.5
30991,lamb,174337,1.5
30992,fat,174337,1.5
30993,lamb,174338,1.5
30994,lamb,174339,1.5
30995,lamb,174340,1.5
30996,fore,174340,1.5
30997,shank,174340,1.5
30998,lamb,174341,1.5
30999,fore,174341,1.5
31000,shank,174341,1.5
31001,braised,174341,1.5
31002,lamb,174342,1.5
31003,leg,174342,1.5
31004,chop,174342,1.5
31005,steak,174342,1.5
31006,bone,174342,1.5
31007,fat,174342,1.5
31008,lamb,174343,1.5
31009,leg,174343,1.5
31010,shank,174343,1.5
31011,sirloin,174343,1.5
31012,fat,174343,1.5
31013,roasted,174343,1.5
31014,meat,174344,1.5
31015,moose,174344,1.5
31016,meat,174345,1.5
31017,moose,174345,1.5
31018,roasted,174345,1.5
31019,meat,174346,1.5
31020,rabbit,174346,1.5
31021,domesticated,174346,1.5
31022,stewed,174346,1.5
31023,meat,174347,1.5
31024,rabbit,174347,1.5
31025,wild,174347,1.5
31026,meat,174348,1.5
31027,rabbit,174348,1.5
31028,wild,174348,1.5
31029,stewed,174348,1.5
31030,meat,174349,1.5
31031,raccoon,174349,1.5
31032,roasted,174349,1.5
31033,lamb,174350,1.5
31034,products,174350,1.5
31035,brain,174350,1.5
31036,pan,174350,1.5
31037,fried,174350,1.5
31038,veal,174351,1.5
31039,products,174351,1.5
31040,brain,174351,1.5
31041,veal,174352,1.5
31042,products,174352,1.5
31043,brain,174352,1.5
31044,braised,174352,1.5
31045,veal,174353,1.5
31046,products,174353,1.5
31047,brain,174353,1.5
31048,pan,174353,1.5
31049,fried,174353,1.5
31050,lamb,174354,1.5
31051,products,174354,1.5
31052,kidneys,174354,1.5
31053,lamb,174355,1.5
31054,products,174355,1.5
31055,kidneys,174355,1.5
31056,braised,174355,1.5
31057,veal,174356,1.5
31058,products,174356,1.5
31059,kidneys,174356,1.5
31060,veal,174357,1.5
31061,products,174357,1.5
31062,kidneys,174357,1.5
31063,braised,174357,1.5
31064,veal,174358,1.5
31065,products,174358,1.5
31066,liver,174358,1.5
31067,pan,174358,1.5
31068,fried,174358,1.5
31069,lamb,174359,1.5
31070,products,174359,1.5
31071,lungs,174359,1.5
31072,lamb,174360,1.5
31073,products,174360,1.5
31074,lungs,174360,1.5
31075,braised,174360,1.5
31076,veal,174361,1.5
31077,products,174361,1.5
31078,lungs,174361,1.5
31079,veal,174362,1.5
31080,products,174362,1.5
31081,pancreas,174362,1.5
31082,veal,174363,1.5
31083,products,174363,1.5
31084,pancreas,174363,1.5
31085,braised,174363,1.5
31086,lamb,174364,1.5
31087,products,174364,1.5
31088,spleen,174364,1.5
31089,lamb,174365,1.5
31090,products,174365,1.5
31091,spleen,174365,1.5
31092,braised,174365,1.5
31093,lamb,174366,1.5
31094,products,174366,1.5
31095,tongue,174366,1.5
31096,lamb,174367,1.5
31097,products,174367,1.5
31098,tongue,174367,1.5
31099,braised,174367,1.5
31100,veal,174368,1.5
31101,products,174368,1.5
31102,tongue,174368,1.5
31103,veal,174369,1.5
31104,products,174369,1.5
31105,tongue,174369,1.5
31106,braised,174369,1.5
31107,lamb,174370,1.5
31108,ground,174370,1.5
31109,lamb,174371,1.5
31110,foreshank,174371,1.5
31111,fat,174371,1.5
31112,fat,174371,1.5
31113,braised,174371,1.5
31114,lamb,174372,1.5
31115,leg,174372,1.5
31116,shank,174372,1.5
31117,sirloin,174372,1.5
31118,fat,174372,1.5
31119,fat,174372,1.5
31120,lamb,174373,1.5
31121,leg,174373,1.5
31122,shank,174373,1.5
31123,sirloin,174373,1.5
31124,fat,174373,1.5
31125,fat,174373,1.5
31126,roasted,174373,1.5
31127,lamb,174374,1.5
31128,leg,174374,1.5
31129,shank,174374,1.5
31130,half,174374,1.5
31131,fat,174374,1.5
31132,fat,174374,1.5
31133,lamb,174375,1.5
31134,loin,174375,1.5
31135,fat,174375,1.5
31136,fat,174375,1.5
31137,broiled,174375,1.5
31138,lamb,174376,1.5
31139,loin,174376,1.5
31140,fat,174376,1.5
31141,fat,174376,1.5
31142,roasted,174376,1.5
31143,lamb,174377,1.5
31144,rib,174377,1.5
31145,fat,174377,1.5
31146,fat,174377,1.5
31147,lamb,174378,1.5
31148,rib,174378,1.5
31149,fat,174378,1.5
31150,fat,174378,1.5
31151,broiled,174378,1.5
31152,lamb,174379,1.5
31153,shoulder,174379,1.5
31154,arm,174379,1.5
31155,fat,174379,1.5
31156,fat,174379,1.5
31157,roasted,174379,1.5
31158,lamb,174380,1.5
31159,shoulder,174380,1.5
31160,arm,174380,1.5
31161,fat,174380,1.5
31162,fat,174380,1.5
31163,lamb,174381,1.5
31164,shoulder,174381,1.5
31165,arm,174381,1.5
31166,fat,174381,1.5
31167,fat,174381,1.5
31168,braised,174381,1.5
31169,lamb,174382,1.5
31170,shoulder,174382,1.5
31171,arm,174382,1.5
31172,fat,174382,1.5
31173,fat,174382,1.5
31174,broiled,174382,1.5
31175,lamb,174383,1.5
31176,shoulder,174383,1.5
31177,arm,174383,1.5
31178,fat,174383,1.5
31179,fat,174383,1.5
31180,roasted,174383,1.5
31181,lamb,174384,1.5
31182,fat,174384,1.5
31183,fat,174384,1.5
31184,lamb,174385,1.5
31185,fat,174385,1.5
31186,fat,174385,1.5
31187,lamb,174386,1.5
31188,foreshank,174386,1.5
31189,fat,174386,1.5
31190,fat,174386,1.5
31191,lamb,174387,1.5
31192,foreshank,174387,1.5
31193,fat,174387,1.5
31194,fat,174387,1.5
31195,braised,174387,1.5
31196,lamb,174388,1.5
31197,rib,174388,1.5
31198,fat,174388,1.5
31199,fat,174388,1.5
31200,lamb,174389,1.5
31201,rib,174389,1.5
31202,fat,174389,1.5
31203,fat,174389,1.5
31204,roasted,174389,1.5
31205,lamb,174390,1.5
31206,shoulder,174390,1.5
31207,arm,174390,1.5
31208,fat,174390,1.5
31209,fat,174390,1.5
31210,lamb,174391,1.5
31211,shoulder,174391,1.5
31212,arm,174391,1.5
31213,fat,174391,1.5
31214,fat,174391,1.5
31215,braised,174391,1.5
31216,veal,174392,1.5
31217,breast,174392,1.5
31218,boneless,174392,1.5
31219,fat,174392,1.5
31220,veal,174393,1.5
31221,breast,174393,1.5
31222,boneless,174393,1.5
31223,fat,174393,1.5
31224,braised,174393,1.5
31225,veal,174394,1.5
31226,breast,174394,1.5
31227,half,174394,1.5
31228,boneless,174394,1.5
31229,fat,174394,1.5
31230,braised,174394,1.5
31231,veal,174395,1.5
31232,breast,174395,1.5
31233,point,174395,1.5
31234,half,174395,1.5
31235,boneless,174395,1.5
31236,fat,174395,1.5
31237,braised,174395,1.5
31238,veal,174396,1.5
31239,breast,174396,1.5
31240,boneless,174396,1.5
31241,braised,174396,1.5
31242,lamb,174397,1.5
31243,fat,174397,1.5
31244,fat,174397,1.5
31245,lamb,174398,1.5
31246,fat,174398,1.5
31247,fat,174398,1.5
31248,lamb,174399,1.5
31249,fat,174399,1.5
31250,lamb,174400,1.5
31251,fat,174400,1.5
31252,lamb,174401,1.5
31253,foreshank,174401,1.5
31254,fat,174401,1.5
31255,lamb,174402,1.5
31256,foreshank,174402,1.5
31257,fat,174402,1.5
31258,braised,174402,1.5
31259,lamb,174403,1.5
31260,leg,174403,1.5
31261,shank,174403,1.5
31262,sirloin,174403,1.5
31263,fat,174403,1.5
31264,fat,174403,1.5
31265,lamb,174404,1.5
31266,leg,174404,1.5
31267,shank,174404,1.5
31268,sirloin,174404,1.5
31269,fat,174404,1.5
31270,fat,174404,1.5
31271,roasted,174404,1.5
31272,lamb,174405,1.5
31273,leg,174405,1.5
31274,shank,174405,1.5
31275,half,174405,1.5
31276,fat,174405,1.5
31277,roasted,174405,1.5
31278,lamb,174406,1.5
31279,leg,174406,1.5
31280,sirloin,174406,1.5
31281,half,174406,1.5
31282,boneless,174406,1.5
31283,fat,174406,1.5
31284,fat,174406,1.5
31285,lamb,174407,1.5
31286,leg,174407,1.5
31287,sirloin,174407,1.5
31288,half,174407,1.5
31289,boneless,174407,1.5
31290,fat,174407,1.5
31291,fat,174407,1.5
31292,roasted,174407,1.5
31293,lamb,174408,1.5
31294,leg,174408,1.5
31295,sirloin,174408,1.5
31296,half,174408,1.5
31297,boneless,174408,1.5
31298,fat,174408,1.5
31299,lamb,174409,1.5
31300,leg,174409,1.5
31301,sirloin,174409,1.5
31302,chops,174409,1.5
31303,boneless,174409,1.5
31304,fat,174409,1.5
31305,broiled,174409,1.5
31306,lamb,174410,1.5
31307,leg,174410,1.5
31308,center,174410,1.5
31309,slice,174410,1.5
31310,bone,174410,1.5
31311,fat,174410,1.5
31312,fat,174410,1.5
31313,lamb,174411,1.5
31314,leg,174411,1.5
31315,center,174411,1.5
31316,slice,174411,1.5
31317,bone,174411,1.5
31318,fat,174411,1.5
31319,fat,174411,1.5
31320,broiled,174411,1.5
31321,lamb,174412,1.5
31322,leg,174412,1.5
31323,center,174412,1.5
31324,slice,174412,1.5
31325,bone,174412,1.5
31326,fat,174412,1.5
31327,lamb,174413,1.5
31328,loin,174413,1.5
31329,fat,174413,1.5
31330,broiled,174413,1.5
31331,lamb,174414,1.5
31332,rib,174414,1.5
31333,chop,174414,1.5
31334,rack,174414,1.5
31335,roast,174414,1.5
31336,frenched,174414,1.5
31337,bone,174414,1.5
31338,fat,174414,1.5
31339,fat,174414,1.5
31340,lamb,174415,1.5
31341,rib,174415,1.5
31342,chop,174415,1.5
31343,frenched,174415,1.5
31344,bone,174415,1.5
31345,fat,174415,1.5
31346,fat,174415,1.5
31347,grilled,174415,1.5
31348,lamb,174416,1.5
31349,rib,174416,1.5
31350,chop,174416,1.5
31351,rack,174416,1.5
31352,roast,174416,1.5
31353,frenched,174416,1.5
31354,bone,174416,1.5
31355,fat,174416,1.5
31356,lamb,174417,1.5
31357,shoulder,174417,1.5
31358,arm,174417,1.5
31359,fat,174417,1.5
31360,fat,174417,1.5
31361,lamb,174418,1.5
31362,shoulder,174418,1.5
31363,arm,174418,1.5
31364,fat,174418,1.5
31365,fat,174418,1.5
31366,braised,174418,1.5
31367,lamb,174419,1.5
31368,shoulder,174419,1.5
31369,arm,174419,1.5
31370,fat,174419,1.5
31371,lamb,174420,1.5
31372,shoulder,174420,1.5
31373,arm,174420,1.5
31374,fat,174420,1.5
31375,braised,174420,1.5
31376,meat,174421,1.5
31377,bison,174421,1.5
31378,ground,174421,1.5
31379,meat,174422,1.5
31380,bison,174422,1.5
31381,ground,174422,1.5
31382,pan,174422,1.5
31383,broiled,174422,1.5
31384,meat,174423,1.5
31385,bison,174423,1.5
31386,top,174423,1.5
31387,sirloin,174423,1.5
31388,steak,174423,1.5
31389,broiled,174423,1.5
31390,meat,174424,1.5
31391,bison,174424,1.5
31392,chuck,174424,1.5
31393,shoulder,174424,1.5
31394,clod,174424,1.5
31395,braised,174424,1.5
31396,meat,174425,1.5
31397,elk,174425,1.5
31398,ground,174425,1.5
31399,meat,174426,1.5
31400,elk,174426,1.5
31401,ground,174426,1.5
31402,pan,174426,1.5
31403,broiled,174426,1.5
31404,meat,174427,1.5
31405,elk,174427,1.5
31406,loin,174427,1.5
31407,broiled,174427,1.5
31408,meat,174428,1.5
31409,elk,174428,1.5
31410,round,174428,1.5
31411,broiled,174428,1.5
31412,meat,174429,1.5
31413,elk,174429,1.5
31414,tenderloin,174429,1.5
31415,broiled,174429,1.5
31416,meat,174430,1.5
31417,deer,174430,1.5
31418,tenderloin,174430,1.5
31419,broiled,174430,1.5
31420,meat,174431,1.5
31421,deer,174431,1.5
31422,top,174431,1.5
31423,round,174431,1.5
31424,steak,174431,1.5
31425,broiled,174431,1.5
31426,veal,174432,1.5
31427,shank,174432,1.5
31428,fore,174432,1.5
31429,bone,174432,1.5
31430,veal,174433,1.5
31431,shank,174433,1.5
31432,fore,174433,1.5
31433,bone,174433,1.5
31434,fat,174433,1.5
31435,lamb,174434,1.5
31436,intermuscular,174434,1.5
31437,fat,174434,1.5
31438,lamb,174435,1.5
31439,subcutaneous,174435,1.5
31440,fat,174435,1.5
31441,lamb,174436,1.5
31442,brains,174436,1.5
31443,soaked,174436,1.5
31444,fried,174436,1.5
31445,lamb,174437,1.5
31446,brains,174437,1.5
31447,lamb,174438,1.5
31448,chump,174438,1.5
31449,boneless,174438,1.5
31450,lamb,174439,1.5
31451,kidney,174439,1.5
31452,soaked,174439,1.5
31453,fried,174439,1.5
31454,lamb,174440,1.5
31455,flap,174440,1.5
31456,boneless,174440,1.5
31457,braised,174440,1.5
31458,lamb,174441,1.5
31459,flap,174441,1.5
31460,boneless,174441,1.5
31461,lamb,174442,1.5
31462,kidney,174442,1.5
31463,lamb,174443,1.5
31464,heart,174443,1.5
31465,soaked,174443,1.5
31466,simmered,174443,1.5
31467,lamb,174444,1.5
31468,heart,174444,1.5
31469,lamb,174445,1.5
31470,sweetbread,174445,1.5
31471,soaked,174445,1.5
31472,simmered,174445,1.5
31473,lamb,174446,1.5
31474,sweetbread,174446,1.5
31475,lamb,174447,1.5
31476,tunnel,174447,1.5
31477,boned,174447,1.5
31478,leg,174447,1.5
31479,chump,174447,1.5
31480,shank,174447,1.5
31481,slow,174447,1.5
31482,roasted,174447,1.5
31483,lamb,174448,1.5
31484,tunnel,174448,1.5
31485,boned,174448,1.5
31486,leg,174448,1.5
31487,chump,174448,1.5
31488,shank,174448,1.5
31489,lamb,174449,1.5
31490,square,174449,1.5
31491,shoulder,174449,1.5
31492,chops,174449,1.5
31493,braised,174449,1.5
31494,lamb,174450,1.5
31495,square,174450,1.5
31496,shoulder,174450,1.5
31497,chops,174450,1.5
31498,lamb,174451,1.5
31499,loin,174451,1.5
31500,boneless,174451,1.5
31501,roasted,174451,1.5
31502,lamb,174452,1.5
31503,loin,174452,1.5
31504,boneless,174452,1.5
31505,lamb,174453,1.5
31506,hind,174453,1.5
31507,shank,174453,1.5
31508,braised,174453,1.5
31509,lamb,174454,1.5
31510,hind,174454,1.5
31511,shank,174454,1.5
31512,lamb,174455,1.5
31513,neck,174455,1.5
31514,chops,174455,1.5
31515,lamb,174456,1.5
31516,rack,174456,1.5
31517,fully,174456,1.5
31518,frenched,174456,1.5
31519,lamb,174457,1.5
31520,loin,174457,1.5
31521,chop,174457,1.5
31522,fried,174457,1.5
31523,lamb,174458,1.5
31524,square,174458,1.5
31525,shoulder,174458,1.5
31526,slow,174458,1.5
31527,roasted,174458,1.5
31528,lamb,174459,1.5
31529,leg,174459,1.5
31530,chop,174459,1.5
31531,steak,174459,1.5
31532,bone,174459,1.5
31533,fried,174459,1.5
31534,lamb,174460,1.5
31535,leg,174460,1.5
31536,chop,174460,1.5
31537,steak,174460,1.5
31538,bone,174460,1.5
31539,fat,174460,1.5
31540,fried,174460,1.5
31541,lamb,174461,1.5
31542,loin,174461,1.5
31543,chop,174461,1.5
31544,fat,174461,1.5
31545,fried,174461,1.5
31546,lamb,174462,1.5
31547,loin,174462,1.5
31548,saddle,174462,1.5
31549,fat,174462,1.5
31550,roasted,174462,1.5
31551,lamb,174463,1.5
31552,loin,174463,1.5
31553,saddle,174463,1.5
31554,fat,174463,1.5
31555,lamb,174464,1.5
31556,netted,174464,1.5
31557,shoulder,174464,1.5
31558,rolled,174464,1.5
31559,boneless,174464,1.5
31560,fat,174464,1.5
31561,chicken,174465,1.5
31562,capons,174465,1.5
31563,giblets,174465,1.5
31564,chicken,174466,1.5
31565,capons,174466,1.5
31566,giblets,174466,1.5
31567,simmered,174466,1.5
31568,duck,174467,1.5
31569,domesticated,174467,1.5
31570,liver,174467,1.5
31571,duck,174468,1.5
31572,wild,174468,1.5
31573,meat,174468,1.5
31574,skin,174468,1.5
31575,duck,174469,1.5
31576,wild,174469,1.5
31577,breast,174469,1.5
31578,meat,174469,1.5
31579,goose,174470,1.5
31580,domesticated,174470,1.5
31581,meat,174470,1.5
31582,skin,174470,1.5
31583,guinea,174471,1.5
31584,hen,174471,1.5
31585,meat,174471,1.5
31586,pheasant,174472,1.5
31587,meat,174472,1.5
31588,skin,174472,1.5
31589,pheasant,174473,1.5
31590,meat,174473,1.5
31591,pheasant,174474,1.5
31592,breast,174474,1.5
31593,meat,174474,1.5
31594,squab,174475,1.5
31595,pigeon,174475,1.5
31596,meat,174475,1.5
31597,skin,174475,1.5
31598,emu,174476,1.5
31599,fan,174476,1.5
31600,fillet,174476,1.5
31601,emu,174477,1.5
31602,fan,174477,1.5
31603,fillet,174477,1.5
31604,broiled,174477,1.5
31605,emu,174478,1.5
31606,flat,174478,1.5
31607,fillet,174478,1.5
31608,emu,174479,1.5
31609,full,174479,1.5
31610,rump,174479,1.5
31611,emu,174480,1.5
31612,top,174480,1.5
31613,loin,174480,1.5
31614,broiled,174480,1.5
31615,ostrich,174481,1.5
31616,ground,174481,1.5
31617,ostrich,174482,1.5
31618,ground,174482,1.5
31619,pan,174482,1.5
31620,broiled,174482,1.5
31621,ostrich,174483,1.5
31622,fan,174483,1.5
31623,ostrich,174484,1.5
31624,outside,174484,1.5
31625,leg,174484,1.5
31626,ostrich,174485,1.5
31627,outside,174485,1.5
31628,strip,174485,1.5
31629,ostrich,174486,1.5
31630,outside,174486,1.5
31631,strip,174486,1.5
31632,ostrich,174487,1.5
31633,oyster,174487,1.5
31634,ostrich,174488,1.5
31635,ostrich,174489,1.5
31636,top,174489,1.5
31637,loin,174489,1.5
31638,ostrich,174490,1.5
31639,top,174490,1.5
31640,loin,174490,1.5
31641,chicken,174491,1.5
31642,liver,174491,1.5
31643,classes,174491,1.5
31644,pan,174491,1.5
31645,fried,174491,1.5
31646,turkey,174492,1.5
31647,ground,174492,1.5
31648,93,174492,1.5
31649,fat,174492,1.5
31650,patties,174492,1.5
31651,broiled,174492,1.5
31652,turkey,174493,1.5
31653,ground,174493,1.5
31654,85,174493,1.5
31655,15,174493,1.5
31656,fat,174493,1.5
31657,turkey,174494,1.5
31658,ground,174494,1.5
31659,85,174494,1.5
31660,15,174494,1.5
31661,fat,174494,1.5
31662,pan,174494,1.5
31663,broiled,174494,1.5
31664,crumbles,174494,1.5
31665,turkey,174495,1.5
31666,ground,174495,1.5
31667,85,174495,1.5
31668,15,174495,1.5
31669,fat,174495,1.5
31670,patties,174495,1.5
31671,broiled,174495,1.5
31672,chicken,174496,1.5
31673,skin,174496,1.5
31674,drumsticks,174496,1.5
31675,thighs,174496,1.5
31676,roasted,174496,1.5
31677,chicken,174497,1.5
31678,dark,174497,1.5
31679,meat,174497,1.5
31680,drumstick,174497,1.5
31681,meat,174497,1.5
31682,skin,174497,1.5
31683,braised,174497,1.5
31684,chicken,174498,1.5
31685,dark,174498,1.5
31686,meat,174498,1.5
31687,thigh,174498,1.5
31688,meat,174498,1.5
31689,skin,174498,1.5
31690,braised,174498,1.5
31691,chicken,174499,1.5
31692,dark,174499,1.5
31693,meat,174499,1.5
31694,drumstick,174499,1.5
31695,meat,174499,1.5
31696,chicken,174500,1.5
31697,dark,174500,1.5
31698,meat,174500,1.5
31699,thigh,174500,1.5
31700,meat,174500,1.5
31701,roasted,174500,1.5
31702,chicken,174501,1.5
31703,skin,174501,1.5
31704,drumsticks,174501,1.5
31705,thighs,174501,1.5
31706,braised,174501,1.5
31707,chicken,174502,1.5
31708,skin,174502,1.5
31709,drumsticks,174502,1.5
31710,thighs,174502,1.5
31711,chicken,174503,1.5
31712,skin,174503,1.5
31713,drumsticks,174503,1.5
31714,thighs,174503,1.5
31715,roasted,174503,1.5
31716,chicken,174504,1.5
31717,dark,174504,1.5
31718,meat,174504,1.5
31719,drumstick,174504,1.5
31720,meat,174504,1.5
31721,skin,174504,1.5
31722,braised,174504,1.5
31723,chicken,174505,1.5
31724,dark,174505,1.5
31725,meat,174505,1.5
31726,thigh,174505,1.5
31727,meat,174505,1.5
31728,skin,174505,1.5
31729,roasted,174505,1.5
31730,chicken,174506,1.5
31731,broiler,174506,1.5
31732,rotisserie,174506,1.5
31733,bbq,174506,1.5
31734,back,174506,1.5
31735,meat,174506,1.5
31736,turkey,174507,1.5
31737,dark,174507,1.5
31738,meat,174507,1.5
31739,meat,174507,1.5
31740,turkey,174508,1.5
31741,dark,174508,1.5
31742,meat,174508,1.5
31743,meat,174508,1.5
31744,roasted,174508,1.5
31745,turkey,174509,1.5
31746,dark,174509,1.5
31747,meat,174509,1.5
31748,meat,174509,1.5
31749,skin,174509,1.5
31750,turkey,174510,1.5
31751,dark,174510,1.5
31752,meat,174510,1.5
31753,meat,174510,1.5
31754,skin,174510,1.5
31755,roasted,174510,1.5
31756,turkey,174511,1.5
31757,light,174511,1.5
31758,meat,174511,1.5
31759,meat,174511,1.5
31760,skin,174511,1.5
31761,turkey,174512,1.5
31762,light,174512,1.5
31763,meat,174512,1.5
31764,meat,174512,1.5
31765,skin,174512,1.5
31766,roasted,174512,1.5
31767,turkey,174513,1.5
31768,parts,174513,1.5
31769,breast,174513,1.5
31770,meat,174513,1.5
31771,turkey,174514,1.5
31772,parts,174514,1.5
31773,breast,174514,1.5
31774,meat,174514,1.5
31775,roasted,174514,1.5
31776,turkey,174515,1.5
31777,parts,174515,1.5
31778,breast,174515,1.5
31779,meat,174515,1.5
31780,turkey,174516,1.5
31781,parts,174516,1.5
31782,breast,174516,1.5
